Este[X],Norte[Y],VA
910.0,910.0,25.741395214313336
680.0,800.0,46.41271106065831
630.0,580.0,67.98558954771619
550.0,460.0,36.81060642142555
590.0,260.0,34.2090121012696
110.0,450.0,24.987593525935914
670.0,120.0,42.09006568003655
220.0,10.0,18.611686923101082
140.0,20.0,49.90080004389875
950.0,420.0,53.012027871555034
950.0,430.0,33.81124420998882
740.0,0.0,39.747890178481335
700.0,910.0,50.450217815676936
700.0,690.0,60.411875123249246
140.0,700.0,26.27891047534835
230.0,470.0,61.77377339888219
920.0,890.0,45.99784931514597
810.0,950.0,32.44391497901243
340.0,240.0,75.19494037886794
280.0,470.0,77.2132530185867
610.0,390.0,22.281190389977542
810.0,730.0,33.512776652242486
600.0,660.0,78.13349391222995
760.0,950.0,41.85144502243242
830.0,500.0,37.9679359370282
370.0,470.0,64.97965420025548
850.0,750.0,21.70089802933216
180.0,300.0,40.8742545781927
830.0,40.0,42.73972165760473
270.0,90.0,48.65848899215753
370.0,70.0,30.381048966472026
260.0,260.0,43.55976075905881
580.0,940.0,0.458750142447947
840.0,240.0,66.66232336414375
990.0,560.0,36.72115829827448
880.0,220.0,50.699592327347624
690.0,800.0,31.147627425063796
590.0,840.0,46.081037185398074
700.0,90.0,32.434991796524244
330.0,150.0,62.63205196200569
250.0,870.0,35.56928915754034
890.0,980.0,71.84955737044926
360.0,80.0,33.491966871458644
70.0,330.0,27.891093417644292
280.0,0.0,58.9124418631524
990.0,180.0,80.47736227616689
710.0,190.0,15.619993216168634
390.0,990.0,58.78716741950081
870.0,550.0,34.901280725153335
250.0,620.0,55.875721295570436
80.0,800.0,32.89542568155626
120.0,840.0,23.996936906543432
840.0,300.0,61.00114635994913
800.0,670.0,28.54238804425556
90.0,270.0,30.160517616211603
330.0,810.0,52.86513840326383
690.0,460.0,39.18824921425846
250.0,450.0,65.5736843689339
630.0,370.0,15.302841484581268
630.0,320.0,15.21908650210078
730.0,720.0,67.96273298211328
860.0,860.0,33.50123420688152
460.0,910.0,28.981561789233297
840.0,270.0,65.23103016477266
440.0,420.0,72.27121502625084
450.0,500.0,83.30902671875623
130.0,990.0,28.685747169539376
100.0,980.0,19.18586168778978
100.0,880.0,5.420852620932763
430.0,250.0,50.717836873568864
890.0,700.0,31.444350719522355
480.0,680.0,22.50618610690895
360.0,350.0,47.86146521072462
720.0,910.0,45.02340951508699
390.0,700.0,93.72175306593954
230.0,590.0,37.4259202287726
260.0,130.0,71.42495591185693
530.0,710.0,48.15745172185743
570.0,670.0,98.3372657849294
460.0,530.0,54.70299648699449
690.0,50.0,56.88861259991343
930.0,680.0,20.608430795295106
140.0,10.0,56.570435440603475
750.0,940.0,31.74709058439871
320.0,830.0,68.98545558862372
290.0,900.0,56.33712954047023
960.0,920.0,52.458813315787765
940.0,300.0,45.464666125433396
910.0,970.0,58.268048798080756
590.0,720.0,64.972930266037
380.0,310.0,8.621119658844613
960.0,880.0,63.42004191393162
970.0,430.0,48.81843055301083
320.0,250.0,67.20637919619388
650.0,590.0,53.46073446779504
490.0,400.0,50.07659576830492
960.0,660.0,33.48003013045046
810.0,10.0,41.15450093290824
400.0,250.0,37.259350393414365
600.0,860.0,27.980670690660098
960.0,380.0,44.571513768318916
720.0,590.0,60.745398172933804
180.0,570.0,34.66508486551104
440.0,620.0,38.835093275809605
90.0,440.0,28.357689490491744
640.0,230.0,54.059761515050894
860.0,940.0,38.225677435637806
940.0,820.0,33.49528979756293
570.0,130.0,24.01978477580875
960.0,550.0,23.988042403466462
670.0,370.0,55.48593571706126
20.0,20.0,58.677100094879194
150.0,640.0,28.698324109017452
680.0,740.0,33.96635967353281
850.0,340.0,50.87920222841807
720.0,20.0,40.08412759566686
820.0,390.0,77.46922694032264
530.0,80.0,55.403250199076716
440.0,820.0,23.14844727407016
630.0,440.0,27.05178397218947
140.0,680.0,15.879295799891093
970.0,350.0,37.541069915119955
640.0,700.0,83.45448129134397
510.0,450.0,39.659117612738775
380.0,520.0,55.99145826224827
410.0,280.0,49.24134307182479
300.0,690.0,52.91197891287343
320.0,670.0,61.3607177161631
490.0,700.0,32.76781932422951
880.0,190.0,43.13187985605017
390.0,970.0,39.17765890684727
150.0,500.0,9.279042004875429
60.0,400.0,32.154679601281664
690.0,790.0,42.42429322558068
560.0,720.0,71.33193655440891
930.0,350.0,24.907147777453705
30.0,850.0,45.51436180920165
860.0,520.0,20.05220934203238
530.0,270.0,38.71643581992691
310.0,900.0,54.330770664377916
670.0,420.0,27.680257188605125
20.0,410.0,37.80015879097169
600.0,340.0,17.953329760190428
740.0,180.0,24.85604698756395
790.0,450.0,93.5310997412634
820.0,270.0,66.07342773521665
590.0,320.0,3.4056244056339864
460.0,730.0,44.193424393820564
360.0,940.0,39.988352794399866
690.0,60.0,36.368065898598616
890.0,440.0,48.61473420216712
190.0,630.0,37.03056806905914
300.0,40.0,49.203407611914336
930.0,140.0,74.83995032731137
640.0,630.0,82.34807031259845
930.0,840.0,37.22168137448561
870.0,680.0,7.685264213503572
210.0,440.0,49.193901034693326
740.0,650.0,48.87890229426078
500.0,490.0,48.55686803168395
950.0,610.0,51.085842011995624
430.0,320.0,62.35277185551024
500.0,520.0,44.88331614211347
860.0,150.0,36.909761137562356
70.0,760.0,19.08575389005805
270.0,140.0,53.3422590799165
840.0,450.0,69.18047928551341
840.0,880.0,71.71592796670862
600.0,870.0,34.798098494538436
350.0,100.0,47.37761097837356
510.0,720.0,34.48029472265977
990.0,650.0,40.01169011944911
40.0,700.0,25.908730327380088
340.0,610.0,52.46848771382155
450.0,520.0,74.1567530937119
590.0,670.0,98.91910072784171
860.0,170.0,41.59926083510127
50.0,580.0,61.61658432139252
750.0,40.0,54.9077351031506
500.0,290.0,59.65833562019895
120.0,750.0,43.71294656079859
240.0,430.0,49.76856427451512
0.0,360.0,46.221573516503646
300.0,70.0,41.46508293299527
620.0,540.0,52.87306465241219
910.0,240.0,54.925795361026175
180.0,360.0,26.833967729543854
300.0,260.0,52.74153254626007
850.0,500.0,42.809394494089055
920.0,760.0,23.04521878634038
680.0,270.0,40.264738426691856
380.0,480.0,46.82534617368894
340.0,670.0,71.3166643053612
790.0,70.0,43.205080260115
480.0,180.0,64.09634313684528
380.0,40.0,31.72975915362514
950.0,950.0,70.81119430825667
60.0,80.0,28.638393946068476
580.0,290.0,10.512386207412007
540.0,450.0,22.604503384238033
720.0,980.0,35.71760445514051
100.0,210.0,48.003999294107494
170.0,800.0,38.25117898306937
670.0,140.0,29.967043717698743
190.0,370.0,29.182886815339963
220.0,400.0,50.377459259573406
650.0,540.0,38.16792283731571
240.0,980.0,44.18233489812846
470.0,960.0,50.811835401624585
590.0,790.0,58.15858818177786
560.0,200.0,48.12865444750511
750.0,70.0,43.60015746753762
960.0,700.0,21.229834074272993
440.0,20.0,48.23811506380801
110.0,120.0,56.003467349384124
180.0,240.0,30.108933717014075
410.0,680.0,54.480171153893096
800.0,290.0,63.04235442124732
650.0,370.0,15.57273879789511
510.0,0.0,49.68027091397984
650.0,280.0,19.09385443601527
730.0,380.0,44.84924518660829
740.0,60.0,48.32741497916301
510.0,300.0,51.22646160590797
510.0,470.0,30.471971766445364
570.0,850.0,15.163019178300932
610.0,850.0,46.109449045469226
890.0,350.0,42.624148071056645
470.0,600.0,35.30938412115372
230.0,290.0,50.04113672929651
80.0,40.0,27.711567334466
670.0,530.0,49.00013923189747
850.0,190.0,49.21923809182439
890.0,920.0,36.190080917459554
50.0,190.0,59.82441716545254
0.0,50.0,63.191746399453365
780.0,120.0,40.74063729640656
430.0,140.0,30.665313369609677
420.0,100.0,15.563196880238326
370.0,930.0,40.364379323608865
740.0,160.0,28.645692578682194
990.0,160.0,69.9397694730852
220.0,720.0,56.300776258917026
920.0,30.0,69.36553179872027
400.0,720.0,94.38140542806673
630.0,50.0,32.73915434522574
650.0,520.0,54.44727309379273
760.0,810.0,43.43653643073856
950.0,40.0,48.129184924098524
970.0,410.0,26.701426663202042
510.0,700.0,34.957265526260244
360.0,570.0,73.09375534242054
810.0,620.0,50.36577008664405
940.0,80.0,59.469608441786285
140.0,940.0,35.98797544131069
390.0,800.0,68.56453619637558
360.0,280.0,66.55782114049872
990.0,810.0,21.167296305244182
140.0,40.0,50.44987384777071
870.0,770.0,32.237676522163554
160.0,230.0,17.962279586776788
330.0,480.0,67.25485110173096
610.0,110.0,13.342538967487176
80.0,500.0,19.940008084187262
740.0,270.0,24.86016627615796
360.0,640.0,83.26460508619775
170.0,960.0,62.03415099795439
860.0,290.0,47.01960866349622
240.0,780.0,40.665254179325345
370.0,280.0,35.840295346412006
750.0,850.0,41.84519156007792
290.0,170.0,54.970913255677765
720.0,630.0,65.37655319789042
150.0,940.0,46.120560744576466
800.0,950.0,26.064674163337276
180.0,690.0,64.37362678626263
670.0,340.0,34.54867458026906
490.0,960.0,29.679068198748762
740.0,610.0,39.09083426521786
190.0,580.0,42.1380241686042
480.0,340.0,76.88306233145788
330.0,550.0,49.195751134259936
540.0,40.0,27.087789955324176
120.0,460.0,40.92241774524224
700.0,290.0,3.21065806756674
340.0,110.0,48.78256408133459
620.0,170.0,27.545061518954764
930.0,860.0,62.009494105440474
600.0,370.0,9.38510586871869
960.0,250.0,60.84096537226923
190.0,940.0,25.225393397293676
440.0,280.0,84.90221241905766
560.0,400.0,24.979586789407662
50.0,130.0,31.909156271967156
890.0,880.0,50.27387792257135
720.0,140.0,22.811985787420173
160.0,590.0,26.347295328726045
780.0,70.0,47.24201879273448
50.0,840.0,25.04280231768365
330.0,460.0,64.76730628870214
540.0,60.0,14.648976812667449
170.0,350.0,25.49399495630559
610.0,830.0,41.32208544583556
550.0,570.0,49.07445850305694
530.0,990.0,46.411721343428404
650.0,180.0,27.629429870778523
60.0,390.0,34.65846713762831
620.0,330.0,22.71260755690428
130.0,580.0,21.88968626713646
620.0,750.0,62.57745746474352
380.0,70.0,54.26027833684643
240.0,810.0,38.61036307471758
10.0,120.0,74.68182500581659
910.0,290.0,40.69093810005803
620.0,880.0,44.435443284112004
620.0,270.0,12.241573376304956
830.0,850.0,45.14350741752695
800.0,100.0,31.02964939368441
20.0,50.0,33.8959876145
480.0,980.0,36.73063434579968
290.0,910.0,73.64442594189804
50.0,630.0,39.629024880130075
970.0,700.0,26.24237623596175
410.0,650.0,71.86483702063535
330.0,930.0,79.25044411202899
480.0,280.0,74.42585293436525
360.0,290.0,37.859295366857836
680.0,290.0,24.014669664045677
170.0,860.0,48.0760345739628
450.0,850.0,37.54256531512969
500.0,340.0,53.99779326362045
260.0,280.0,36.29707195891341
310.0,440.0,53.54092543208851
440.0,350.0,74.98507184867199
30.0,890.0,30.91011749330208
940.0,50.0,49.9146386924422
220.0,500.0,52.33998285829543
190.0,530.0,29.56600119274161
100.0,660.0,40.48568675708863
920.0,270.0,48.659882996571454
850.0,710.0,10.24075702771718
40.0,620.0,46.081103980671955
680.0,980.0,42.10649946374168
170.0,240.0,17.03676723232219
0.0,80.0,57.768282118212085
820.0,310.0,83.71913489811537
930.0,990.0,45.39125460389627
10.0,130.0,58.7430553395551
260.0,870.0,38.06209173927451
970.0,160.0,73.65635287639788
140.0,550.0,15.497543231951418
620.0,900.0,52.21560062187558
250.0,720.0,46.278972120069646
500.0,90.0,58.30258806061695
420.0,390.0,49.19920968622504
340.0,630.0,61.548540105408776
380.0,460.0,42.84552796183237
0.0,150.0,54.53687664084978
300.0,960.0,29.82490763053227
510.0,80.0,66.85355027704435
200.0,950.0,31.777529986329146
310.0,400.0,54.701906854396455
130.0,100.0,50.58297962097094
590.0,860.0,31.627114800742024
450.0,400.0,69.81403523371173
150.0,450.0,41.47435926080128
810.0,790.0,61.27339723526791
800.0,870.0,63.39148832206048
730.0,150.0,9.601161750600554
630.0,380.0,6.753170396744309
900.0,840.0,38.01945859180563
310.0,860.0,51.98547443581896
910.0,130.0,39.87846716772548
420.0,130.0,20.6846754726042
180.0,130.0,49.750714023941086
660.0,750.0,44.39980199207099
470.0,220.0,45.09094971354703
750.0,990.0,26.493287964074025
800.0,720.0,44.66928558174937
670.0,870.0,56.70554507202017
980.0,450.0,52.240064159649314
980.0,820.0,23.751741262630713
230.0,990.0,33.74996389437082
30.0,660.0,43.76596165513041
790.0,190.0,19.859529955724646
260.0,560.0,35.01419045696991
870.0,650.0,38.212875501552965
680.0,810.0,44.19366141527719
610.0,370.0,29.4340148417214
820.0,490.0,37.38986761846609
170.0,410.0,29.57894208319954
980.0,800.0,41.011628932049774
420.0,220.0,37.769474966446246
910.0,70.0,62.42531041277542
270.0,580.0,58.080089117718124
120.0,790.0,23.59760163918217
300.0,510.0,70.20715965077272
910.0,870.0,57.271442403544356
640.0,500.0,34.254947266626836
500.0,300.0,54.50444170698357
780.0,630.0,26.043015286952752
180.0,290.0,34.74029800915839
450.0,170.0,30.89654362048418
130.0,750.0,17.557981301046173
600.0,50.0,13.31196486483822
620.0,840.0,71.47649003839885
550.0,0.0,17.212412898647706
400.0,230.0,37.93565476181183
180.0,430.0,33.73296403459669
240.0,410.0,59.68991257709844
390.0,200.0,30.203656816517228
550.0,170.0,5.94399468620481
850.0,510.0,24.23184404296526
850.0,430.0,40.99985871665515
900.0,900.0,51.00069172990199
500.0,940.0,39.64398600382313
460.0,150.0,74.55605006018203
910.0,790.0,31.891164289593142
910.0,510.0,31.30273289707096
610.0,690.0,83.80529895113864
970.0,220.0,82.23793397236143
530.0,280.0,36.93053872339425
0.0,650.0,36.58220007490004
610.0,590.0,78.86971660175497
750.0,370.0,54.78679032545148
570.0,960.0,9.363113386021674
510.0,20.0,40.4426958570933
750.0,20.0,28.616128361365227
920.0,910.0,59.08301608443128
530.0,110.0,44.3797532333411
470.0,350.0,97.41583330800695
870.0,940.0,29.997712924975886
210.0,970.0,48.14893874746396
570.0,120.0,45.71114716205432
590.0,880.0,15.571425095832609
700.0,280.0,8.92920499591613
770.0,500.0,57.26031793747341
440.0,400.0,67.18883664794801
530.0,140.0,43.61975549694016
850.0,550.0,14.758004832432018
410.0,720.0,79.95764693796492
870.0,720.0,27.736063992333985
80.0,650.0,56.53041378481209
550.0,210.0,31.778404430828775
840.0,980.0,39.21099368962061
750.0,380.0,42.10800430020285
550.0,110.0,20.142249741282328
90.0,350.0,11.673019776216083
870.0,150.0,20.781550823148343
40.0,820.0,23.879115594269244
650.0,470.0,33.53604638639548
820.0,410.0,58.85973965194561
130.0,740.0,35.88807728082358
420.0,560.0,63.50705894815322
120.0,20.0,63.76228905548193
310.0,830.0,44.74773246778352
630.0,520.0,32.912933444451745
160.0,680.0,33.736524537242985
740.0,940.0,34.05280311952993
440.0,330.0,70.81732060055096
490.0,320.0,78.12025142538302
520.0,540.0,35.34280451659527
750.0,510.0,76.51984036373784
550.0,550.0,36.534638139326816
640.0,900.0,38.968943492513816
820.0,600.0,46.41964370697912
410.0,710.0,67.2580261900961
920.0,820.0,45.88879687162475
560.0,470.0,18.98864910422412
90.0,80.0,37.41532253872587
240.0,210.0,55.554692107585645
260.0,170.0,53.49908846208089
600.0,740.0,58.94146783268066
910.0,10.0,37.63487582854933
920.0,840.0,54.123569504454224
0.0,200.0,32.8250845222762
690.0,350.0,34.10406377400871
80.0,80.0,38.112274417948186
60.0,500.0,59.58583591891028
770.0,140.0,32.18956394189484
180.0,100.0,80.3885375138959
430.0,520.0,73.12388537676667
930.0,290.0,33.32905634394409
510.0,930.0,32.788179115799835
730.0,160.0,30.55900915379751
930.0,960.0,53.248839505910574
70.0,460.0,30.332244379764752
580.0,100.0,27.581120420228892
800.0,460.0,62.18664960399556
310.0,960.0,38.315344817513385
610.0,820.0,48.234960328573415
190.0,470.0,29.75960202077769
30.0,100.0,16.164311788631263
770.0,770.0,53.81491538989818
30.0,750.0,44.08374433376469
860.0,140.0,32.68981095564439
350.0,390.0,37.374595739475296
920.0,450.0,27.652237033782747
820.0,590.0,46.3255021519242
750.0,350.0,58.09625153868453
820.0,460.0,66.13343246463482
780.0,450.0,48.89347439561773
450.0,530.0,46.68769314106786
350.0,470.0,38.727661496565204
100.0,810.0,4.113606201384449
450.0,270.0,69.47631388828097
560.0,830.0,44.45716507017276
380.0,790.0,67.43462290270347
170.0,540.0,16.038296305999346
850.0,450.0,59.52476357528076
990.0,500.0,31.817604375231497
630.0,730.0,40.680119328756454
210.0,420.0,44.71543686034731
530.0,290.0,33.5007677501351
400.0,80.0,28.875405226131818
0.0,380.0,26.27518622251539
880.0,690.0,8.85913471830078
990.0,370.0,65.07487169580244
750.0,780.0,46.800687985975806
140.0,70.0,44.491829411947585
430.0,480.0,51.55077171853675
130.0,940.0,29.572287534653366
980.0,380.0,50.96760272043141
170.0,940.0,55.470307103200525
300.0,370.0,44.86913796634682
910.0,730.0,20.337998749733288
200.0,720.0,42.68442534739565
430.0,660.0,76.68858816909292
530.0,260.0,38.099106312541984
0.0,30.0,61.767889493869866
200.0,590.0,44.70993096847776
560.0,880.0,21.858140765075092
110.0,910.0,7.206706605834363
480.0,440.0,62.86154091004777
690.0,930.0,32.8494344525758
60.0,690.0,27.236807805985098
460.0,300.0,65.81798669544412
360.0,960.0,36.87182715787958
550.0,50.0,20.019960731824884
200.0,240.0,39.630150889323254
590.0,940.0,7.453386548049252
440.0,240.0,54.93544755564482
300.0,590.0,43.17066977738662
270.0,800.0,56.899153671251554
990.0,40.0,53.45827284916976
820.0,700.0,21.646299831500798
40.0,350.0,38.15416967192055
840.0,310.0,60.03786229577076
900.0,670.0,34.789989252243615
330.0,870.0,67.52086466767975
900.0,170.0,47.20815340384781
440.0,80.0,38.072424838624144
70.0,140.0,25.899694647588515
580.0,910.0,13.799694333245192
690.0,880.0,21.23699282537132
480.0,500.0,77.56525115995305
880.0,470.0,32.40249950383557
530.0,180.0,23.537597649877853
980.0,460.0,50.56961742071071
680.0,60.0,42.86435886324178
570.0,970.0,33.85352543332772
850.0,80.0,64.84514961190138
380.0,760.0,76.32425788090043
550.0,850.0,35.33208859336292
300.0,250.0,57.384127695839545
790.0,780.0,35.33207527131383
270.0,940.0,58.58243657454
240.0,440.0,58.03602681042802
90.0,630.0,42.99781045463283
390.0,20.0,27.29813659905949
700.0,760.0,51.929345682570556
720.0,270.0,22.44982125734622
730.0,300.0,33.828862249846175
140.0,490.0,28.20794706838339
410.0,400.0,43.38718101430734
480.0,860.0,32.28793968821712
670.0,490.0,48.071824436395175
870.0,610.0,31.204589916550738
480.0,830.0,28.06099376527365
260.0,900.0,53.05742238375359
620.0,890.0,46.50969946359121
320.0,130.0,31.298906138471438
560.0,0.0,28.201883685765345
540.0,200.0,39.63029922663924
940.0,190.0,75.29644884203813
720.0,70.0,35.92963337762966
320.0,30.0,49.28234352816697
320.0,720.0,51.46935124012986
270.0,180.0,55.51895423068876
710.0,950.0,21.025594109815252
580.0,860.0,46.49748369966609
610.0,130.0,5.107005497632201
100.0,920.0,18.54327450048292
360.0,660.0,85.56325434491575
60.0,650.0,49.53811983950814
450.0,300.0,84.2363486515448
740.0,590.0,74.3095014881734
870.0,730.0,37.4628789234453
410.0,40.0,54.332376341349516
860.0,740.0,22.783256418512504
0.0,600.0,57.76424572236794
230.0,530.0,31.480877187713656
790.0,300.0,69.18432972775577
850.0,760.0,29.8890893774238
30.0,430.0,33.22987220828222
30.0,20.0,37.29744830831226
580.0,570.0,52.42510353583554
980.0,190.0,73.4324906438094
730.0,760.0,35.60942645611892
890.0,70.0,49.523913539415645
790.0,480.0,65.70576693475304
90.0,590.0,25.810025970513717
70.0,820.0,23.95815050074771
790.0,740.0,40.757696011513325
520.0,380.0,20.943526586885465
430.0,730.0,69.57808509186367
610.0,570.0,60.107962177939626
290.0,930.0,47.52921497181302
780.0,910.0,29.992259396160378
60.0,670.0,43.21456389380704
730.0,340.0,42.985205575857364
510.0,400.0,32.11045502403257
680.0,990.0,40.92657921662445
350.0,790.0,61.59358898444498
910.0,680.0,10.976463487840189
220.0,860.0,30.942957269437702
650.0,750.0,49.46535961814848
650.0,730.0,54.68259802447613
590.0,280.0,38.76919501989923
30.0,120.0,31.930224722537393
430.0,710.0,70.33106210839706
660.0,530.0,55.59483717735952
940.0,350.0,24.16127344839541
900.0,810.0,33.29362320892002
120.0,180.0,63.715017984647055
710.0,180.0,20.676467610140467
960.0,810.0,33.043213833075306
310.0,710.0,45.32749213149398
910.0,200.0,60.505431063229835
960.0,680.0,43.36691595730828
300.0,900.0,56.83672876958304
490.0,380.0,82.5750539752988
160.0,500.0,5.934843178597589
330.0,180.0,49.977784835045874
310.0,850.0,42.68008291447948
360.0,830.0,58.39259867028491
710.0,70.0,43.885976849848966
280.0,840.0,35.89589084764011
490.0,510.0,57.21289939895631
970.0,180.0,90.48316478377917
70.0,830.0,16.816353930218938
780.0,710.0,38.83226049009455
190.0,400.0,43.546552687505354
910.0,470.0,24.27338533749458
260.0,580.0,31.710672172827763
850.0,10.0,38.576886060567425
420.0,580.0,86.97341544392654
260.0,880.0,67.65496774427672
400.0,740.0,71.51944624555802
870.0,580.0,31.570260365875434
990.0,620.0,21.42341639946312
40.0,880.0,18.674335709205597
10.0,310.0,32.78183041929722
390.0,160.0,21.140446825485107
170.0,790.0,28.669946479211305
480.0,640.0,17.918784946800454
660.0,920.0,27.529923600568647
840.0,10.0,31.37820693084621
870.0,540.0,30.84815460769696
720.0,740.0,55.10377201588456
960.0,970.0,51.49579772790413
210.0,460.0,36.62698269798301
960.0,230.0,61.31791693290991
270.0,370.0,58.483985706663155
510.0,880.0,33.60165303745368
30.0,960.0,19.97072465875004
520.0,160.0,39.59865451231788
120.0,510.0,47.60247106944416
650.0,0.0,58.47212778777872
550.0,440.0,25.755763229279445
880.0,640.0,35.65574074478969
480.0,960.0,45.38119090598368
500.0,180.0,40.74849300067931
290.0,690.0,20.884049188576906
980.0,40.0,69.42865980853492
390.0,100.0,42.439148679520514
760.0,870.0,44.82360949354358
320.0,970.0,42.579620768744945
760.0,600.0,54.86034431890242
940.0,260.0,58.716088366724236
650.0,120.0,39.23191346982363
550.0,470.0,16.42013768759959
250.0,60.0,41.86303651883801
320.0,310.0,74.77300888094629
890.0,130.0,33.88891434654997
650.0,900.0,54.60594739472687
330.0,220.0,80.71449289958662
160.0,520.0,19.66468388615608
820.0,200.0,65.43933150391658
20.0,460.0,26.51399301874979
370.0,320.0,24.954613683256447
520.0,720.0,44.69696306386474
220.0,640.0,58.520632443353136
880.0,270.0,49.603721124741014
650.0,910.0,50.155058381758124
360.0,500.0,48.51781703519113
200.0,530.0,22.050614769792777
0.0,260.0,28.392582712470976
800.0,890.0,61.516043557065544
870.0,270.0,40.598475792990776
950.0,880.0,39.15932932154604
360.0,800.0,70.02809835908471
790.0,570.0,48.67021073009576
400.0,710.0,91.3253625234869
370.0,820.0,54.39758610636207
920.0,370.0,27.827831447224973
20.0,560.0,29.363658140050738
300.0,790.0,77.54001142779168
340.0,990.0,38.47263862111114
530.0,130.0,26.163946557574334
0.0,810.0,41.042971106336985
860.0,120.0,16.693631954166246
60.0,760.0,30.343272816065216
370.0,150.0,31.78007634798888
210.0,540.0,44.700494146985974
800.0,540.0,59.074880383066755
510.0,670.0,47.510194046175684
180.0,330.0,30.582610273921482
180.0,940.0,41.329405930310344
940.0,870.0,37.16697660026158
950.0,300.0,44.86672019946644
580.0,260.0,10.155351591377887
80.0,210.0,46.67061168374309
260.0,290.0,49.680611551373794
380.0,360.0,44.89180080715263
370.0,500.0,55.21138530804773
780.0,530.0,50.43330343905109
780.0,10.0,34.211201358002484
460.0,970.0,45.5374777847048
110.0,250.0,16.323241983924902
860.0,630.0,31.114304539620402
800.0,590.0,31.402963738728264
770.0,990.0,59.88806325495379
70.0,570.0,21.491131264788944
230.0,140.0,48.433204260772364
680.0,720.0,49.83442237924979
670.0,760.0,26.9012287200585
110.0,760.0,28.518728455138387
960.0,960.0,69.55589277843038
430.0,30.0,44.57919337453076
710.0,830.0,55.41415300105317
490.0,810.0,25.490502174075473
790.0,580.0,26.648553485698663
450.0,440.0,83.53156969842841
140.0,410.0,29.245291918963304
190.0,510.0,40.062228811381736
640.0,370.0,43.449006978852424
600.0,130.0,15.283104498805645
740.0,710.0,57.36548404323115
910.0,890.0,37.32712335767647
100.0,550.0,27.816309910079923
210.0,330.0,6.065834076505652
700.0,730.0,59.946831994262446
860.0,210.0,36.66408738011027
760.0,30.0,53.485937009236046
60.0,300.0,26.22317879317405
480.0,260.0,69.03353523382665
290.0,30.0,61.76006649060191
840.0,780.0,54.01191741107692
360.0,990.0,23.134858969032415
140.0,880.0,44.95314162707689
140.0,810.0,45.84973144291209
670.0,540.0,50.50620983289376
180.0,750.0,62.65448666272093
210.0,570.0,35.125374798401566
180.0,460.0,41.81724808104916
980.0,350.0,65.31145648526662
340.0,230.0,65.68266983215277
400.0,170.0,19.206829112821126
490.0,590.0,25.25418567587758
540.0,820.0,39.659494645230716
160.0,280.0,28.384057711227644
310.0,840.0,51.476139379223795
520.0,650.0,61.98073328169468
260.0,910.0,72.06094683458235
370.0,620.0,87.23503458396202
140.0,30.0,62.61402278891131
760.0,630.0,50.388763388278534
40.0,600.0,68.26819091505979
970.0,860.0,34.13636974303864
840.0,130.0,46.69769892507263
710.0,240.0,1.200575493726852
390.0,330.0,18.47971907492682
800.0,700.0,61.28696352191896
180.0,310.0,24.79025512301779
220.0,850.0,24.72204123593668
340.0,410.0,37.76560250581722
300.0,520.0,59.40853979872597
600.0,830.0,57.879275695302
0.0,470.0,47.41118402229421
900.0,960.0,57.49680651213865
490.0,340.0,67.03645090926713
790.0,970.0,62.91392246693424
180.0,740.0,43.393922526229474
320.0,270.0,77.89944216237642
870.0,90.0,54.90414518097925
110.0,110.0,60.51163506747711
150.0,620.0,43.84816905957558
680.0,330.0,40.704293689251394
160.0,310.0,23.35173323179068
90.0,90.0,53.72179704222434
290.0,310.0,59.81302681348528
50.0,560.0,21.887863736810317
550.0,380.0,26.119829111803295
340.0,910.0,60.639449026735434
0.0,480.0,41.17759675881214
0.0,970.0,30.668301024145336
210.0,480.0,35.464489593160884
270.0,520.0,34.89132249346266
310.0,70.0,39.852274076426504
830.0,400.0,55.70729988041792
770.0,430.0,74.69985047834177
110.0,990.0,27.57337179840165
160.0,580.0,27.27646865628045
250.0,390.0,36.39000527812775
380.0,210.0,23.964053093634448
950.0,20.0,62.316513678585224
820.0,250.0,58.798186049292916
100.0,710.0,45.0729564359738
820.0,240.0,49.78031746729147
740.0,870.0,48.54131657469083
340.0,780.0,53.812913752023235
560.0,570.0,70.428993971445
320.0,330.0,47.95112519146182
200.0,70.0,36.360490278381015
280.0,270.0,44.392298717981056
650.0,430.0,32.06718278826456
810.0,100.0,13.910406111991275
410.0,300.0,51.72898002902643
250.0,800.0,34.83424417416007
570.0,330.0,23.044786559858974
450.0,280.0,66.97451078216253
160.0,350.0,24.47420431076449
510.0,620.0,35.53133204930013
890.0,0.0,69.02051293084654
510.0,890.0,32.736586890321625
30.0,40.0,24.38900425601525
720.0,160.0,46.78927117493884
260.0,930.0,61.58489079656354
170.0,0.0,40.513539812709226
200.0,850.0,22.6180376609656
410.0,530.0,76.83764339550267
70.0,190.0,46.98819323644189
940.0,890.0,46.43941732838973
910.0,850.0,54.065561417142604
380.0,750.0,80.43993471937779
510.0,750.0,50.01943363111017
960.0,480.0,10.096210944865625
610.0,500.0,49.45541119296617
700.0,230.0,11.77777733913523
60.0,100.0,14.609969112834161
330.0,980.0,40.40181996191006
380.0,130.0,33.38302951563924
480.0,460.0,54.31424540260242
980.0,430.0,58.04160060774221
550.0,410.0,34.83519910603958
250.0,740.0,44.710367265585276
390.0,310.0,10.26221107759703
910.0,920.0,50.30479969369572
880.0,90.0,55.64649601308315
100.0,160.0,50.70249283347886
410.0,250.0,42.711370856925214
130.0,490.0,13.239813017053422
210.0,870.0,27.021810471920077
